X - coordinate,Y - coordinate,Time,,,
8.601322137,6.501802137,0.647,,,
8.615246481,6.509241481,0.648,,,
8.629172065,6.516672065,0.649,,,
8.643098885,6.524093885,0.65,,,
8.657026936,6.531506936,0.651,,,
8.670956217,6.538911217,0.652,,,
8.684886722,6.546306722,0.653,,,
8.698818449,6.553693449,0.654,,,
8.712751394,6.561071394,0.655,,,
8.726685553,6.568440553,0.656,,,
8.740620923,6.575800923,0.657,,,
8.754557501,6.583152501,0.658,,,
8.768495282,6.590495282,0.659,,,
8.782434264,6.597829264,0.66,,,
8.796374443,6.605154443,0.661,,,
8.810315815,6.612470815,0.662,,,
8.824258376,6.619778376,0.663,,,
8.838202124,6.627077124,0.664,,,
8.852147054,6.634367054,0.665,,,
8.866093163,6.641648163,0.666,,,
8.880040448,6.648920448,0.667,,,
8.893988905,6.656183905,0.668,,,
8.907938531,6.663438531,0.669,,,
8.921889321,6.670684321,0.67,,,
8.935841273,6.677921273,0.671,,,
8.949794383,6.685149383,0.672,,,
8.963748647,6.692368647,0.673,,,
8.977704062,6.699579062,0.674,,,
8.991660624,6.706780624,0.675,,,
9.00561833,6.71397333,0.676,,,
9.019577177,6.721157177,0.677,,,
9.033537159,6.728332159,0.678,,,
9.047498275,6.735498275,0.679,,,
9.061460521,6.742655521,0.68,,,
9.075423893,6.749803893,0.681,,,
9.089388387,6.756943387,0.682,,,
9.103354,6.764074,0.683,,,
9.117320729,6.771195729,0.684,,,
9.131288569,6.778308569,0.685,,,
9.145257518,6.785412518,0.686,,,
9.159227572,6.792507572,0.687,,,
9.173198727,6.799593727,0.688,,,
9.18717098,6.80667098,0.689,,,
9.201144327,6.813739327,0.69,,,
9.215118765,6.820798765,0.691,,,
9.22909429,6.82784929,0.692,,,
9.243070899,6.834890899,0.693,,,
9.257048588,6.841923588,0.694,,,
9.271027353,6.848947353,0.695,,,
9.285007192,6.855962192,0.696,,,
9.2989881,6.8629681,0.697,,,
9.312970073,6.869965073,0.698,,,
9.32695311,6.87695311,0.699,,,
9.340937205,6.883932205,0.7,,,
9.354922355,6.890902355,0.701,,,
9.368908558,6.897863558,0.702,,,
9.382895808,6.904815808,0.703,,,
9.396884104,6.911759104,0.704,,,
9.410873441,6.918693441,0.705,,,
9.424863815,6.925618815,0.706,,,
9.438855223,6.932535223,0.707,,,
9.452847662,6.939442662,0.708,,,
9.466841128,6.946341128,0.709,,,
9.480835618,6.953230618,0.71,,,
9.494831128,6.960111128,0.711,,,
9.508827654,6.966982654,0.712,,,
9.522825193,6.973845193,0.713,,,
9.536823741,6.980698741,0.714,,,
9.550823296,6.987543296,0.715,,,
9.564823852,6.994378852,0.716,,,
9.578825408,7.001205408,0.717,,,
9.592827958,7.008022958,0.718,,,
9.606831501,7.014831501,0.719,,,
9.620836031,7.021631031,0.72,,,
9.634841547,7.028421547,0.721,,,
9.648848043,7.035203043,0.722,,,
9.662855517,7.041975517,0.723,,,
9.676863965,7.048738965,0.724,,,
9.690873383,7.055493383,0.725,,,
9.704883769,7.062238769,0.726,,,
9.718895118,7.068975118,0.727,,,
9.732907426,7.075702426,0.728,,,
9.746920692,7.082420692,0.729,,,
9.760934909,7.089129909,0.73,,,
9.774950077,7.095830077,0.731,,,
9.78896619,7.10252119,0.732,,,
9.802983245,7.109203245,0.733,,,
9.817001239,7.115876239,0.734,,,
9.831020168,7.122540168,0.735,,,
9.845040029,7.129195029,0.736,,,
9.859060817,7.135840817,0.737,,,
9.873082531,7.142477531,0.738,,,
9.887105165,7.149105165,0.739,,,
9.901128717,7.155723717,0.74,,,
9.915153182,7.162333182,0.741,,,
9.929178558,7.168933558,0.742,,,
9.943204841,7.175524841,0.743,,,
9.957232028,7.182107028,0.744,,,
9.971260114,7.188680114,0.745,,,
9.985289096,7.195244096,0.746,,,
9.999318971,7.201798971,0.747,,,
10.01334974,7.208344735,0.748,,,
10.02738139,7.214881385,0.749,,,
10.04141392,7.221408917,0.75,,,
10.05544733,7.227927328,0.751,,,
10.06948161,7.234436613,0.752,,,
10.08351677,7.240936771,0.753,,,
10.0975528,7.247427796,0.754,,,
10.11158969,7.253909685,0.755,,,
10.12562744,7.260382436,0.756,,,
10.13966604,7.266846044,0.757,,,
10.15370551,7.273300505,0.758,,,
10.16774582,7.279745817,0.759,,,
10.18178698,7.286181976,0.76,,,
10.19582898,7.292608978,0.761,,,
10.20987182,7.299026819,0.762,,,
10.2239155,7.305435497,0.763,,,
10.23796001,7.311835008,0.764,,,
10.25200535,7.318225347,0.765,,,
10.26605151,7.324606512,0.766,,,
10.2800985,7.330978499,0.767,,,
10.2941463,7.337341305,0.768,,,
10.30819493,7.343694925,0.769,,,
10.32224436,7.350039357,0.77,,,
10.3362946,7.356374597,0.771,,,
10.35034564,7.362700641,0.772,,,
10.36439749,7.369017486,0.773,,,
10.37845013,7.375325128,0.774,,,
10.39250356,7.381623564,0.775,,,
10.40655779,7.38791279,0.776,,,
10.4206128,7.394192802,0.777,,,
10.4346686,7.400463598,0.778,,,
10.44872517,7.406725174,0.779,,,
10.46278253,7.412977525,0.78,,,
10.47684065,7.419220649,0.781,,,
10.49089954,7.425454542,0.782,,,
10.5049592,7.4316792,0.783,,,
10.51901962,7.437894621,0.784,,,
10.5330808,7.444100799,0.785,,,
10.54714273,7.450297733,0.786,,,
10.56120542,7.456485418,0.787,,,
10.57526885,7.46266385,0.788,,,
10.58933303,7.468833027,0.789,,,
10.60339794,7.474992945,0.79,,,
10.6174636,7.481143599,0.791,,,
10.63152999,7.487284987,0.792,,,
10.64559711,7.493417106,0.793,,,
10.65966495,7.499539951,0.794,,,
10.67373352,7.505653519,0.795,,,
10.68780281,7.511757806,0.796,,,
10.70187281,7.51785281,0.797,,,
10.71594353,7.523938525,0.798,,,
10.73001495,7.53001495,0.799,,,
10.74408708,7.53608208,0.8,,,
10.75815991,7.542139912,0.801,,,
10.77223344,7.548188442,0.802,,,
10.78630767,7.554227667,0.803,,,
10.80038258,7.560257583,0.804,,,
10.81445819,7.566278186,0.805,,,
10.82853447,7.572289474,0.806,,,
10.84261144,7.578291442,0.807,,,
10.85668909,7.584284088,0.808,,,
10.87076741,7.590267407,0.809,,,
10.8848464,7.596241396,0.81,,,
10.89892605,7.602206051,0.811,,,
10.91300637,7.608161369,0.812,,,
10.92708735,7.614107347,0.813,,,
10.94116898,7.62004398,0.814,,,
10.95525127,7.625971266,0.815,,,
10.9693342,7.631889201,0.816,,,
10.98341778,7.637797781,0.817,,,
10.997502,7.643697002,0.818,,,
11.01158686,7.649586862,0.819,,,
11.02567236,7.655467356,0.82,,,
11.03975848,7.661338482,0.821,,,
11.05384523,7.667200235,0.822,,,
11.06793261,7.673052612,0.823,,,
11.08202061,7.678895609,0.824,,,
11.09610922,7.684729223,0.825,,,
11.11019845,7.690553451,0.826,,,
11.12428829,7.696368289,0.827,,,
11.13837873,7.702173733,0.828,,,
11.15246978,7.70796978,0.829,,,
11.16656143,7.713756426,0.83,,,
11.18065367,7.719533668,0.831,,,
11.1947465,7.725301502,0.832,,,
11.20883992,7.731059925,0.833,,,
11.22293393,7.736808933,0.834,,,
11.23702852,7.742548522,0.835,,,
11.25112369,7.74827869,0.836,,,
11.26521943,7.753999432,0.837,,,
11.27931574,7.759710745,0.838,,,
11.29341263,7.765412625,0.839,,,
11.30751007,7.77110507,0.84,,,
11.32160807,7.776788074,0.841,,,
11.33570664,7.782461636,0.842,,,
11.34980575,7.788125751,0.843,,,
11.36390542,7.793780416,0.844,,,
11.37800563,7.799425627,0.845,,,
11.39210638,7.80506138,0.846,,,
11.40620767,7.810687673,0.847,,,
11.4203095,7.816304502,0.848,,,
11.43441186,7.821911862,0.849,,,
11.44851475,7.827509751,0.85,,,
11.46261817,7.833098166,0.851,,,
11.4767221,7.838677101,0.852,,,
11.49082655,7.844246555,0.853,,,
11.50493152,7.849806523,0.854,,,
11.519037,7.855357002,0.855,,,
11.53314299,7.860897988,0.856,,,
11.54724948,7.866429478,0.857,,,
11.56135647,7.871951468,0.858,,,
11.57546396,7.877463956,0.859,,,
11.58957194,7.882966936,0.86,,,
11.60368041,7.888460406,0.861,,,
11.61778936,7.893944362,0.862,,,
11.6318988,7.899418801,0.863,,,
11.64600872,7.904883718,0.864,,,
11.66011911,7.910339112,0.865,,,
11.67422998,7.915784977,0.866,,,
11.68834131,7.921221311,0.867,,,
11.70245311,7.926648109,0.868,,,
11.71656537,7.93206537,0.869,,,
11.73067809,7.937473087,0.87,,,
11.74479126,7.94287126,0.871,,,
11.75890488,7.948259883,0.872,,,
11.77301895,7.953638953,0.873,,,
11.78713347,7.959008467,0.874,,,
11.80124842,7.964368421,0.875,,,
11.81536381,7.969718812,0.876,,,
11.82947964,7.975059636,0.877,,,
11.84359589,7.980390889,0.878,,,
11.85771257,7.985712569,0.879,,,
11.87182967,7.991024671,0.88,,,
11.88594719,7.996327192,0.881,,,
11.90006513,8.001620128,0.882,,,
11.91418348,8.006903476,0.883,,,
11.92830223,8.012177233,0.884,,,
11.94242139,8.017441394,0.885,,,
11.95654096,8.022695957,0.886,,,
11.97066092,8.027940917,0.887,,,
11.98478127,8.033176272,0.888,,,
11.99890202,8.038402017,0.889,,,
12.01302315,8.04361815,0.89,,,
12.02714467,8.048824666,0.891,,,
12.04126656,8.054021562,0.892,,,
12.05538883,8.059208835,0.893,,,
12.06951148,8.064386481,0.894,,,
12.0836345,8.069554496,0.895,,,
12.09775788,8.074712877,0.896,,,
12.11188162,8.07986162,0.897,,,
12.12600572,8.085000723,0.898,,,
12.14013018,8.09013018,0.899,,,
12.15425499,8.09524999,0.9,,,
12.16838015,8.100360147,0.901,,,
12.18250565,8.10546065,0.902,,,
12.19663149,8.110551493,0.903,,,
12.21075767,8.115632675,0.904,,,
12.22488419,8.12070419,0.905,,,
12.23901104,8.125766036,0.906,,,
12.25313821,8.130818209,0.907,,,
12.26726571,8.135860705,0.908,,,
12.28139352,8.140893522,0.909,,,
12.29552165,8.145916655,0.91,,,
12.3096501,8.1509301,0.911,,,
12.32377886,8.155933855,0.912,,,
12.33790792,8.160927916,0.913,,,
12.35203728,8.16591228,0.914,,,
12.36616694,8.170886942,0.915,,,
12.3802969,8.175851899,0.916,,,
12.39442715,8.180807148,0.917,,,
12.40855768,8.185752685,0.918,,,
12.42268851,8.190688506,0.919,,,
12.43681961,8.195614609,0.92,,,
12.45095099,8.200530989,0.921,,,
12.46508264,8.205437643,0.922,,,
12.47921457,8.210334568,0.923,,,
12.49334676,8.21522176,0.924,,,
12.50747921,8.220099215,0.925,,,
12.52161193,8.22496693,0.926,,,
12.5357449,8.229824901,0.927,,,
12.54987812,8.234673125,0.928,,,
12.5640116,8.239511598,0.929,,,
12.57814532,8.244340317,0.93,,,
12.59227928,8.249159278,0.931,,,
12.60641348,8.253968478,0.932,,,
12.62054791,8.258767913,0.933,,,
12.63468258,8.26355758,0.934,,,
12.64881747,8.268337474,0.935,,,
12.66295259,8.273107593,0.936,,,
12.67708793,8.277867933,0.937,,,
12.69122349,8.282618491,0.938,,,
12.70535926,8.287359262,0.939,,,
12.71949524,8.292090244,0.94,,,
12.73363143,8.296811432,0.941,,,
12.74776782,8.301522824,0.942,,,
12.76190442,8.306224416,0.943,,,
12.7760412,8.310916204,0.944,,,
12.79017818,8.315598184,0.945,,,
12.80431535,8.320270354,0.946,,,
12.81845271,8.324932709,0.947,,,
12.83259025,8.329585247,0.948,,,
12.84672796,8.334227962,0.949,,,
12.86086585,8.338860853,0.95,,,
12.87500392,8.343483916,0.951,,,
12.88914215,8.348097146,0.952,,,
12.90328054,8.352700541,0.953,,,
12.9174191,8.357294096,0.954,,,
12.93155781,8.361877809,0.955,,,
12.94569668,8.366451676,0.956,,,
12.95983569,8.371015693,0.957,,,
12.97397486,8.375569857,0.958,,,
12.98811416,8.380114164,0.959,,,
13.00225361,8.38464861,0.96,,,
13.01639319,8.389173193,0.961,,,
13.03053291,8.393687908,0.962,,,
13.04467275,8.398192753,0.963,,,
13.05881272,8.402687722,0.964,,,
13.07295281,8.407172814,0.965,,,
13.08709302,8.411648024,0.966,,,
13.10123335,8.416113349,0.967,,,
13.11537379,8.420568786,0.968,,,
13.12951433,8.42501433,0.969,,,
13.14365498,8.429449979,0.97,,,
13.15779573,8.433875728,0.971,,,
13.17193658,8.438291575,0.972,,,
13.18607752,8.442697515,0.973,,,
13.20021855,8.447093546,0.974,,,
13.21435966,8.451479663,0.975,,,
13.22850086,8.455855863,0.976,,,
13.24264214,8.460222143,0.977,,,
13.2567835,8.464578499,0.978,,,
13.27092493,8.468924927,0.979,,,
13.28506642,8.473261424,0.98,,,
13.29920799,8.477587987,0.981,,,
13.31334961,8.481904611,0.982,,,
13.32749129,8.486211294,0.983,,,
13.34163303,8.490508031,0.984,,,
13.35577482,8.49479482,0.985,,,
13.36991666,8.499071657,0.986,,,
13.38405854,8.503338538,0.987,,,
13.39820046,8.507595459,0.988,,,
13.41234242,8.511842417,0.989,,,
13.42648441,8.51607941,0.99,,,
13.44062643,8.520306432,0.991,,,
13.45476848,8.524523481,0.992,,,
13.46891055,8.528730552,0.993,,,
13.48305264,8.532927643,0.994,,,
13.49719475,8.53711475,0.995,,,
13.51133687,8.54129187,0.996,,,
13.525479,8.545458998,0.997,,,
13.53962113,8.549616132,0.998,,,
13.55376327,8.553763267,0.999,,,
13.5679054,8.557900401,1,,,
13.58204753,8.562027529,1.001,,,
13.59618965,8.566144648,1.002,,,
13.61033176,8.570251755,1.003,,,
13.62447385,8.574348846,1.004,,,
13.63861592,8.578435918,1.005,,,
13.65275797,8.582512967,1.006,,,
13.66689999,8.586579989,1.007,,,
13.68104198,8.590636981,1.008,,,
13.69518394,8.59468394,1.009,,,
13.70932586,8.598720861,1.01,,,
13.72346774,8.602747742,1.011,,,
13.73760958,8.606764578,1.012,,,
13.75175137,8.610771367,1.013,,,
13.7658931,8.614768105,1.014,,,
13.78003479,8.618754788,1.015,,,
13.79417641,8.622731412,1.016,,,
13.80831797,8.626697975,1.017,,,
13.82245947,8.630654472,1.018,,,
13.8366009,8.6346009,1.019,,,
13.85074226,8.638537256,1.02,,,
13.86488354,8.642463536,1.021,,,
13.87902474,8.646379736,1.022,,,
13.89316585,8.650285853,1.023,,,
13.90730688,8.654181883,1.024,,,
13.92144782,8.658067824,1.025,,,
13.93558867,8.66194367,1.026,,,
13.94972942,8.66580942,1.027,,,
13.96387007,8.669665068,1.028,,,
13.97801061,8.673510613,1.029,,,
13.99215105,8.677346049,1.03,,,
14.00629137,8.681171374,1.031,,,
14.02043158,8.684986584,1.032,,,
14.03457168,8.688791676,1.033,,,
14.04871165,8.692586646,1.034,,,
14.06285149,8.69637149,1.035,,,
14.07699121,8.700146206,1.036,,,
14.09113079,8.703910788,1.037,,,
14.10527023,8.707665235,1.038,,,
14.11940954,8.711409542,1.039,,,
14.13354871,8.715143705,1.04,,,
14.14768772,8.718867722,1.041,,,
14.16182659,8.722581589,1.042,,,
14.1759653,8.726285302,1.043,,,
14.19010386,8.729978858,1.044,,,
14.20424225,8.733662252,1.045,,,
14.21838048,8.737335483,1.046,,,
14.23251855,8.740998545,1.047,,,
14.24665644,8.744651436,1.048,,,
14.26079415,8.748294152,1.049,,,
14.27493169,8.751926689,1.05,,,
14.28906904,8.755549045,1.051,,,
14.30320621,8.759161214,1.052,,,
14.31734319,8.762763195,1.053,,,
14.33147998,8.766354983,1.054,,,
14.34561657,8.769936574,1.055,,,
14.35975297,8.773507966,1.056,,,
14.37388915,8.777069155,1.057,,,
14.38802514,8.780620136,1.058,,,
14.40216091,8.784160908,1.059,,,
14.41629647,8.787691465,1.06,,,
14.43043181,8.791211805,1.061,,,
14.44456692,8.794721924,1.062,,,
14.45870182,8.798221819,1.063,,,
14.47283649,8.801711485,1.064,,,
14.48697092,8.80519092,1.065,,,
14.50110512,8.80866012,1.066,,,
14.51523908,8.812119081,1.067,,,
14.5293728,8.8155678,1.068,,,
14.54350627,8.819006274,1.069,,,
14.5576395,8.822434498,1.07,,,
14.57177247,8.825852469,1.071,,,
14.58590518,8.829260184,1.072,,,
14.60003764,8.832657639,1.073,,,
14.61416983,8.83604483,1.074,,,
14.62830176,8.839421755,1.075,,,
14.64243341,8.842788409,1.076,,,
14.65656479,8.84614479,1.077,,,
14.67069589,8.849490892,1.078,,,
14.68482671,8.852826714,1.079,,,
14.69895725,8.856152251,1.08,,,
14.7130875,8.8594675,1.081,,,
14.72721746,8.862772457,1.082,,,
14.74134712,8.866067119,1.083,,,
14.75547648,8.869351482,1.084,,,
14.76960554,8.872625543,1.085,,,
14.7837343,8.875889298,1.086,,,
14.79786274,8.879142744,1.087,,,
14.81199088,8.882385877,1.088,,,
14.82611869,8.885618693,1.089,,,
14.84024619,8.88884119,1.09,,,
14.85437336,8.892053363,1.091,,,
14.86850021,8.895255209,1.092,,,
14.88262672,8.898446724,1.093,,,
14.89675291,8.901627905,1.094,,,
14.91087875,8.904798749,1.095,,,
14.92500425,8.907959251,1.096,,,
14.93912941,8.911109409,1.097,,,
14.95325422,8.914249218,1.098,,,
14.96737868,8.917378676,1.099,,,
14.98150278,8.920497778,1.1,,,
14.99562652,8.923606522,1.101,,,
15.0097499,8.926704903,1.102,,,
15.02387292,8.929792918,1.103,,,
15.03799556,8.932870564,1.104,,,
15.05211784,8.935937836,1.105,,,
15.06623973,8.938994733,1.106,,,
15.08036125,8.942041249,1.107,,,
15.09448238,8.945077381,1.108,,,
15.10860313,8.948103126,1.109,,,
15.12272348,8.951118481,1.11,,,
15.13684344,8.954123442,1.111,,,
15.150963,8.957118004,1.112,,,
15.16508217,8.960102166,1.113,,,
15.17920092,8.963075922,1.114,,,
15.19331927,8.966039271,1.115,,,
15.20743721,8.968992207,1.116,,,
15.22155473,8.971934728,1.117,,,
15.23567183,8.97486683,1.118,,,
15.24978851,8.977788509,1.119,,,
15.26390476,8.980699763,1.12,,,
15.27802059,8.983600587,1.121,,,
15.29213598,8.986490978,1.122,,,
15.30625093,8.989370932,1.123,,,
15.32036545,8.992240446,1.124,,,
15.33447952,8.995099516,1.125,,,
15.34859314,8.997948139,1.126,,,
15.36270631,9.000786311,1.127,,,
15.37681903,9.003614029,1.128,,,
15.39093129,9.006431289,1.129,,,
15.40504309,9.009238088,1.13,,,
15.41915442,9.012034422,1.131,,,
15.43326529,9.014820287,1.132,,,
15.44737568,9.01759568,1.133,,,
15.4614856,9.020360598,1.134,,,
15.47559504,9.023115037,1.135,,,
15.48970399,9.025858993,1.136,,,
15.50381246,9.028592463,1.137,,,
15.51792044,9.031315443,1.138,,,
15.53202793,9.03402793,1.139,,,
15.54613492,9.036729921,1.14,,,
15.56024141,9.039421411,1.141,,,
15.5743474,9.042102397,1.142,,,
15.58845288,9.044772876,1.143,,,
15.60255784,9.047432844,1.144,,,
15.6166623,9.050082297,1.145,,,
15.63076623,9.052721233,1.146,,,
15.64486965,9.055349647,1.147,,,
15.65897254,9.057967536,1.148,,,
15.6730749,9.060574897,1.149,,,
15.68717673,9.063171725,1.15,,,
15.70127802,9.065758018,1.151,,,
15.71537877,9.068333772,1.152,,,
15.72947898,9.070898983,1.153,,,
15.74357865,9.073453648,1.154,,,
15.75767776,9.075997763,1.155,,,
15.77177632,9.078531324,1.156,,,
15.78587433,9.081054329,1.157,,,
15.79997177,9.083566773,1.158,,,
15.81406865,9.086068654,1.159,,,
15.82816497,9.088559967,1.16,,,
15.84226071,9.091040709,1.161,,,
15.85635588,9.093510877,1.162,,,
15.87045047,9.095970466,1.163,,,
15.88454447,9.098419474,1.164,,,
15.8986379,9.100857897,1.165,,,
15.91273073,9.103285731,1.166,,,
15.92682297,9.105702973,1.167,,,
15.94091462,9.108109619,1.168,,,
15.95500567,9.110505666,1.169,,,
15.96909611,9.11289111,1.17,,,
15.98318595,9.115265947,1.171,,,
15.99727518,9.117630175,1.172,,,
16.01136379,9.11998379,1.173,,,
16.02545179,9.122326787,1.174,,,
16.03953916,9.124659164,1.175,,,
16.05362592,9.126980917,1.176,,,
16.06771204,9.129292042,1.177,,,
16.08179754,9.131592537,1.178,,,
16.0958824,9.133882396,1.179,,,
16.10996662,9.136161618,1.18,,,
16.1240502,9.138430198,1.181,,,
16.13813313,9.140688132,1.182,,,
16.15221542,9.142935418,1.183,,,
16.16629705,9.145172052,1.184,,,
16.18037803,9.147398029,1.185,,,
16.19445835,9.149613348,1.186,,,
16.208538,9.151818003,1.187,,,
16.22261699,9.154011992,1.188,,,
16.23669531,9.156195311,1.189,,,
16.25077296,9.158367956,1.19,,,
16.26484992,9.160529925,1.191,,,
16.27892621,9.162681212,1.192,,,
16.29300182,9.164821816,1.193,,,
16.30707673,9.166951732,1.194,,,
16.32115096,9.169070957,1.195,,,
16.33522449,9.171179487,1.196,,,
16.34929732,9.173277319,1.197,,,
16.36336945,9.175364449,1.198,,,
16.37744087,9.177440873,1.199,,,
16.39151159,9.179506589,1.2,,,
16.40558159,9.181561592,1.201,,,
16.41965088,9.18360588,1.202,,,
16.43371945,9.185639448,1.203,,,
16.44778729,9.187662293,1.204,,,
16.46185441,9.189674411,1.205,,,
16.4759208,9.191675799,1.206,,,
16.48998645,9.193666454,1.207,,,
16.50405137,9.195646372,1.208,,,
16.51811555,9.197615548,1.209,,,
16.53217898,9.199573981,1.21,,,
16.54624167,9.201521666,1.211,,,
16.5603036,9.203458599,1.212,,,
16.57436478,9.205384778,1.213,,,
16.5884252,9.207300198,1.214,,,
16.60248486,9.209204857,1.215,,,
16.61654375,9.21109875,1.216,,,
16.63060187,9.212981874,1.217,,,
16.64465923,9.214854225,1.218,,,
16.6587158,9.2167158,1.219,,,
16.6727716,9.218566596,1.22,,,
16.68682661,9.220406609,1.221,,,
16.70088083,9.222235835,1.222,,,
16.71493427,9.224054271,1.223,,,
16.72898691,9.225861913,1.224,,,
16.74303876,9.227658758,1.225,,,
16.7570898,9.229444802,1.226,,,
16.77114004,9.231220042,1.227,,,
16.78518947,9.232984473,1.228,,,
16.79923809,9.234738094,1.229,,,
16.8132859,9.236480899,1.23,,,
16.82733289,9.238212887,1.231,,,
16.84137905,9.239934052,1.232,,,
16.85542439,9.241644391,1.233,,,
16.8694689,9.243343901,1.234,,,
16.88351258,9.245032579,1.235,,,
16.89755542,9.246710421,1.236,,,
16.91159742,9.248377423,1.237,,,
16.92563858,9.250033581,1.238,,,
16.93967889,9.251678893,1.239,,,
16.95371836,9.253313355,1.24,,,
16.96775696,9.254936963,1.241,,,
16.98179471,9.256549713,1.242,,,
16.9958316,9.258151603,1.243,,,
17.00986763,9.259742628,1.244,,,
17.02390279,9.261322785,1.245,,,
17.03793707,9.262892071,1.246,,,
17.05197048,9.264450481,1.247,,,
17.06600301,9.265998013,1.248,,,
17.08003466,9.267534663,1.249,,,
17.09406543,9.269060428,1.25,,,
17.1080953,9.270575303,1.251,,,
17.12212428,9.272079285,1.252,,,
17.13615237,9.273572371,1.253,,,
17.15017956,9.275054557,1.254,,,
17.16420584,9.27652584,1.255,,,
17.17823122,9.277986216,1.256,,,
17.19225568,9.279435682,1.257,,,
17.20627923,9.280874234,1.258,,,
17.22030187,9.282301868,1.259,,,
17.23432358,9.283718581,1.26,,,
17.24834437,9.28512437,1.261,,,
17.26236423,9.286519231,1.262,,,
17.27638316,9.28790316,1.263,,,
17.29040115,9.289276154,1.264,,,
17.30441821,9.290638209,1.265,,,
17.31843432,9.291989322,1.266,,,
17.33244949,9.293329489,1.267,,,
17.34646371,9.294658707,1.268,,,
17.36047697,9.295976972,1.269,,,
17.37448928,9.297284281,1.27,,,
17.38850063,9.29858063,1.271,,,
17.40251102,9.299866015,1.272,,,
17.41652043,9.301140434,1.273,,,
17.43052888,9.302403882,1.274,,,
17.44453636,9.303656356,1.275,,,
17.45854285,9.304897852,1.276,,,
17.47254837,9.306128367,1.277,,,
17.4865529,9.307347898,1.278,,,
17.50055644,9.30855644,1.279,,,
17.51455899,9.309753991,1.28,,,
17.52856055,9.310940546,1.281,,,
17.5425611,9.312116103,1.282,,,
17.55656066,9.313280657,1.283,,,
17.57055921,9.314434206,1.284,,,
17.58455674,9.315576745,1.285,,,
17.59855327,9.316708271,1.286,,,
17.61254878,9.31782878,1.287,,,
17.62654327,9.31893827,1.288,,,
17.64053674,9.320036736,1.289,,,
17.65452918,9.321124175,1.29,,,
17.66852058,9.322200584,1.291,,,
17.68251096,9.323265958,1.292,,,
17.69650029,9.324320295,1.293,,,
17.71048859,9.32536359,1.294,,,
17.72447584,9.326395841,1.295,,,
17.73846204,9.327417043,1.296,,,
